1.123391500001162058e+00,1.153312899998127250e+00,1.077757200000633020e+00,1.080601899997418514e+00,1.069573299999319715e+00,1.072577499999169959e+00,1.088722799999231938e+00,1.070848800001840573e+00,1.081519999999727588e+00,1.067934699996840209e+00
1.146755400000984082e+00,1.124214300001767697e+00,1.113968500001647044e+00,1.095980099998996593e+00,1.100393499997153413e+00,1.144065600001340499e+00,1.180445399997552158e+00,1.151456100000359584e+00,1.172533799999655457e+00,1.172890500001813052e+00
1.244186299998546019e+00,1.243402799998875707e+00,1.270506500000919914e+00,1.250639500001852866e+00,1.261155600001075072e+00,1.216519599998719059e+00,1.256626999998843530e+00,1.247382999998080777e+00,1.264083199999731733e+00,1.236427999996521976e+00
1.325163299999985611e+00,1.342360499998903833e+00,1.355200100002548425e+00,1.331700399998226203e+00,1.331696299999748589e+00,1.357025899997097440e+00,1.322183599997515557e+00,1.326719400000001770e+00,1.327966500000911765e+00,1.330082299999048701e+00
1.420580199999676552e+00,1.437944499997684034e+00,1.408512700003484497e+00,1.416500999999698251e+00,1.415088300000206800e+00,1.409131000000343192e+00,1.419570800000656163e+00,1.839043899999524001e+00,1.349842100000387290e+00,1.400373299999046139e+00
