1.066042599999491358e+00,1.075755099998787045e+00,1.078209400002378970e+00,1.073661899998114677e+00,1.074061100000108127e+00,1.098407899997255299e+00,1.067614899999171030e+00,1.073469800001475960e+00,1.066581299997778842e+00,1.070926199998211814e+00
1.163476900001114700e+00,1.151201699998637196e+00,1.148082300001988187e+00,1.146634000000631204e+00,1.098138000001199543e+00,1.111953199997515185e+00,1.149732100002438528e+00,1.153673299999354640e+00,1.154550600000220584e+00,1.147138399999676039e+00
1.239841999999043765e+00,1.169623500001762295e+00,1.186948400001710979e+00,1.227272500000253785e+00,1.230535000002419110e+00,1.226401299998542527e+00,1.230976099999679718e+00,1.223392100000637583e+00,1.224720400001388043e+00,1.233322199997928692e+00
1.319749599999340717e+00,1.319268400002329145e+00,1.312695300002815202e+00,1.318288700000266545e+00,1.321742600001016399e+00,1.308970499998395098e+00,1.312331299999641487e+00,1.294347999999445165e+00,1.276337800001783762e+00,1.323855399998137727e+00
1.432012199999007862e+00,1.403610000001208391e+00,1.398629899998923065e+00,1.393896499997936189e+00,1.401210800002445467e+00,1.402410599999711849e+00,1.393611499999678927e+00,1.388833199998771306e+00,1.397579099997528829e+00,1.403271399998629931e+00
