1.095428899996477412e+00,1.092490099999849917e+00,1.101695000001200242e+00,1.057835799998429138e+00,1.059459899999637855e+00,1.081285100000968669e+00,1.086446199999045348e+00,1.097641799999109935e+00,1.089327000001503620e+00,1.095483500001137145e+00
1.188700799997604918e+00,1.187864300001820084e+00,1.185977500001172302e+00,1.182975499999884050e+00,1.193022199997358257e+00,1.188432899998588255e+00,1.186944699999003205e+00,1.182758900002227165e+00,1.188157500000670552e+00,1.198037400001339847e+00
1.284317599998757942e+00,1.305636099998082500e+00,1.299783999998908257e+00,1.297090200001548510e+00,1.270489599999564234e+00,1.272429500000725966e+00,1.293931100000918377e+00,1.276246699999319389e+00,1.277779800002463162e+00,1.295191900000645546e+00
1.387289700000110315e+00,1.392840200001955964e+00,1.420993299998372095e+00,1.403460200002882630e+00,1.419721400001435541e+00,1.401003700000728713e+00,1.396448299998155562e+00,1.382386500001302920e+00,1.360460299998521805e+00,1.389607400000386406e+00
1.483537500000238651e+00,1.494000200000300538e+00,1.506964500000322005e+00,1.519087600001512328e+00,1.492582699997001328e+00,1.458166899999923771e+00,1.471450600001844577e+00,1.485656200002267724e+00,1.501104899998608744e+00,1.511051299999962794e+00
